date,open,high,low,close,adj_close,volume,high_20,low_20,vol_sma20,atr14
2021-05-18,415.8,416.06,411.77,411.94,384.745,59810200,422.82,404.0,78770200.0,4.862
2021-05-19,406.92,411.05,405.33,410.86,383.7362,106467100,422.82,404.0,80753905.0,4.9869
2021-05-20,411.8,416.63,411.67,415.28,387.8644,78022200,422.82,404.0,79775875.0,5.0428
2021-05-21,416.87,418.2,414.45,414.94,387.5469,76578700,422.82,404.0,79944350.0,4.9505
2021-05-24,417.34,420.32,417.08,419.17,391.4977,51376700,422.82,404.0,79904065.0,4.9811
2021-05-25,420.33,420.71,417.62,418.24,390.6291,57451400,422.82,404.0,80211480.0,4.8461
2021-05-26,418.87,419.61,417.76,419.07,391.4042,43088600,422.82,404.0,79803965.0,4.6321
2021-05-27,420.17,420.72,418.99,419.29,391.6096,56707700,422.82,404.0,78712135.0,4.4248
2021-05-28,420.97,421.25,419.79,420.04,392.3102,58520200,422.82,404.0,77361795.0,4.2487
2021-06-01,422.57,422.72,419.2,419.67,391.9647,54216600,422.82,404.0,76666210.0,4.1967
2021-06-02,420.37,421.23,419.29,420.33,392.5811,49097100,422.82,404.0,74041505.0,4.0355
2021-06-03,417.85,419.99,416.28,418.77,391.1241,58138800,422.82,404.0,73940335.0,4.0365
2021-06-04,420.75,422.92,418.84,422.6,394.7012,55938800,422.92,404.0,73021205.0,4.0446
2021-06-07,422.59,422.78,421.19,422.19,394.3183,51555000,422.92,404.0,72212265.0,3.8693
2021-06-08,423.11,423.21,420.32,422.28,394.4023,47134300,423.21,404.0,70476360.0,3.7993
2021-06-09,423.18,423.26,421.41,421.65,393.8139,48436300,423.26,404.0,67053775.0,3.6601
2021-06-10,422.96,424.63,421.55,423.61,395.6446,51020100,424.63,405.33,62864230.0,3.6187
2021-06-11,424.2,424.43,422.82,424.31,396.2983,45570800,424.63,405.33,59823070.0,3.4752
2021-06-14,424.43,425.37,423.1,425.26,397.1856,42358500,425.37,405.33,57830915.0,3.3891
2021-06-15,425.42,425.46,423.54,424.48,396.4571,51508500,425.46,405.33,57149880.0,3.2842
2021-06-16,424.63,424.87,419.92,422.11,394.2435,80386100,425.46,405.33,58178675.0,3.4032
2021-06-17,421.67,423.02,419.32,421.97,394.1129,90949700,425.46,411.67,57402805.0,3.4244
2021-06-18,417.09,417.83,414.7,414.92,388.7961,118676300,425.46,414.45,59435510.0,3.699
2021-06-21,416.8,421.06,415.93,420.86,394.362,72822000,425.46,414.7,59247675.0,3.8734
2021-06-22,420.85,424.0,420.08,423.11,396.4703,57700300,425.46,414.7,59563855.0,3.8767
2021-06-23,423.19,424.05,422.51,422.6,395.9925,49445400,425.46,414.7,59163555.0,3.7098
2021-06-24,424.89,425.55,424.62,425.1,398.3351,45110300,425.55,414.7,59264640.0,3.6555
2021-06-25,425.9,427.09,425.55,426.61,399.75,58129500,427.09,414.7,59335730.0,3.5366
2021-06-28,427.17,427.65,425.89,427.47,400.5559,53159600,427.65,414.7,59067700.0,3.4097
2021-06-29,427.88,428.56,427.13,427.7,400.7714,35970500,428.56,414.7,58155395.0,3.2683
2021-06-30,427.21,428.78,427.18,428.06,401.1086,64827900,428.78,414.7,58941935.0,3.1491
2021-07-01,428.87,430.6,428.8,430.43,403.3295,53441000,430.6,414.7,58707045.0,3.1056
2021-07-02,431.67,434.1,430.52,433.72,406.4123,57697700,434.1,414.7,58794990.0,3.1459
2021-07-06,433.78,434.01,430.01,432.93,405.6721,68710400,434.1,414.7,59652760.0,3.2069
2021-07-07,433.66,434.76,431.51,434.46,407.1057,63549500,434.76,414.7,60473520.0,3.21
2021-07-08,428.78,431.73,427.52,430.92,403.7886,97595200,434.76,414.7,62931465.0,3.4764
2021-07-09,432.53,435.84,430.71,435.52,408.099,76238600,435.84,414.7,64192390.0,3.5945
2021-07-12,435.43,437.35,434.97,437.08,409.5607,52889600,437.35,414.7,64558330.0,3.5078
2021-07-13,436.24,437.84,435.31,435.59,408.1646,52911300,437.84,414.7,65085970.0,3.4379
2021-07-14,437.4,437.92,434.91,436.24,408.7737,64130400,437.92,414.7,65717065.0,3.4074
2021-07-15,434.81,435.53,432.72,434.75,407.3775,55126400,437.92,414.7,64454080.0,3.4154
2021-07-16,436.01,436.06,430.92,431.34,404.1822,75874700,437.92,414.7,63700330.0,3.5386
2021-07-19,426.19,431.41,421.97,424.97,398.2132,147987000,437.92,415.93,65165865.0,3.9601
2021-07-20,425.68,432.42,424.83,431.06,403.9198,99608200,437.92,420.08,66505175.0,4.2194
2021-07-21,432.34,434.7,431.01,434.55,407.1901,64724400,437.92,421.97,66856380.0,4.1816
2021-07-22,434.74,435.72,433.69,435.46,408.0428,47878500,437.92,421.97,66778035.0,4.0279
2021-07-23,437.52,440.3,436.79,439.94,412.2408,63766600,440.3,421.97,67710850.0,4.0859
2021-07-26,439.31,441.03,439.26,441.02,413.2528,43719200,441.03,421.97,66990335.0,3.9205
2021-07-27,439.91,439.94,435.99,439.01,411.3693,67397100,441.03,421.97,67702210.0,3.9997
2021-07-28,439.68,440.3,437.31,438.83,411.2006,52472400,441.03,421.97,68527305.0,3.9276
2021-07-29,439.82,441.8,439.81,440.65,412.9061,47435300,441.8,421.97,67657675.0,3.8592
2021-07-30,437.91,440.06,437.77,438.51,410.9008,68951200,441.8,421.97,68433185.0,3.7893
2021-08-02,440.34,440.93,437.21,437.59,410.0387,58783300,441.8,421.97,68487465.0,3.7843
2021-08-03,438.44,441.28,436.1,441.15,413.3745,58053900,441.8,421.97,67954640.0,3.884
2021-08-04,439.78,441.12,438.73,438.98,411.3412,46732200,441.8,421.97,67113775.0,3.7794
2021-08-05,440.22,441.85,439.88,441.76,413.9461,38969700,441.85,421.97,64182500.0,3.7145
2021-08-06,442.1,442.94,441.8,442.49,414.6302,46930000,442.94,421.97,62717070.0,3.5334
2021-08-09,442.46,442.8,441.31,442.13,414.2928,41222600,442.94,421.97,62133720.0,3.3875
2021-08-10,442.61,443.44,441.88,442.68,414.8083,43339300,443.44,421.97,61655120.0,3.257
2021-08-11,443.82,443.88,442.62,443.78,415.839,44034300,443.88,421.97,60650315.0,3.1143
2021-08-12,443.62,445.26,442.66,445.11,417.0852,38909400,445.26,421.97,59839465.0,3.0776
2021-08-13,445.59,445.94,445.07,445.92,417.8442,39470300,445.94,421.97,58019245.0,2.9199
2021-08-16,444.53,447.11,442.87,446.97,418.8281,73740000,447.11,424.83,54306895.0,3.0142
2021-08-17,444.24,444.96,440.85,444.04,416.0826,92673900,447.11,431.01,53960180.0,3.236
2021-08-18,442.96,444.63,438.92,439.18,411.5286,89351900,447.11,433.69,55191555.0,3.4127
2021-08-19,436.27,441.14,436.12,439.86,412.1657,92812200,447.11,435.99,57438240.0,3.5275
2021-08-20,440.23,443.71,439.71,443.36,415.4455,72008700,447.11,435.99,57850345.0,3.5613
2021-08-23,445.16,448.23,443.44,447.26,419.0999,54973000,448.23,435.99,58413035.0,3.6548
2021-08-24,447.97,448.54,447.42,447.97,419.7651,38744700,448.54,436.1,56980415.0,3.4851
2021-08-25,448.17,449.46,447.77,448.91,420.646,40529700,449.46,436.1,56383280.0,3.3569
2021-08-26,448.61,448.86,446.16,446.26,418.1629,57829600,449.46,436.1,56902995.0,3.3136
2021-08-27,447.12,450.65,447.06,450.25,421.9016,77235100,450.65,436.1,57317190.0,3.3905
2021-08-30,450.97,453.07,450.71,452.23,423.7569,48357400,453.07,436.1,56795895.0,3.3497
2021-08-31,452.13,452.49,450.92,451.56,423.1291,59300200,453.07,436.12,56858210.0,3.2226
2021-09-01,452.56,453.11,451.55,451.8,423.354,48721400,453.11,436.12,56957670.0,3.1038
2021-09-02,453.32,454.05,451.91,453.19,424.6565,42501000,454.05,436.12,57134235.0,3.0428
2021-09-03,451.98,453.63,451.55,453.08,424.5534,47170500,454.05,436.12,57146260.0,2.9741
2021-09-07,452.71,452.81,450.74,451.46,423.0354,51671500,454.05,436.12,57668705.0,2.9288
2021-09-08,450.89,451.67,448.86,450.91,422.5202,56181900,454.05,436.12,58310835.0,2.9203
2021-09-09,450.7,452.57,448.72,448.98,420.7116,57970400,454.05,436.12,59007640.0,2.9867
2021-09-10,451.04,451.49,445.31,445.44,417.3944,89948200,454.05,436.12,61559580.0,3.2148
2021-09-13,448.64,448.92,444.11,446.58,418.4627,83738600,454.05,436.12,63772995.0,3.3287
2021-09-14,448.12,448.34,443.22,444.17,416.2044,78197100,454.05,436.12,63995850.0,3.4567
2021-09-15,444.62,448.41,443.44,447.88,419.6808,78792200,454.05,436.12,63301765.0,3.5648
2021-09-16,447.32,448.36,444.02,447.17,419.0155,77786700,454.05,436.12,62723505.0,3.6202
2021-09-17,444.92,445.37,441.02,441.4,414.9338,118425000,454.05,439.71,64004145.0,3.8009
2021-09-20,434.88,436.56,428.86,434.04,408.0152,166445500,454.05,428.86,68725985.0,4.4251
2021-09-21,436.53,437.91,433.07,433.63,407.6297,92526100,454.05,428.86,70603640.0,4.4547
2021-09-22,436.05,440.03,433.75,437.86,411.6061,102350100,454.05,428.86,73783910.0,4.5937
2021-09-23,439.85,444.89,439.6,443.18,416.6071,76396000,454.05,428.86,75577225.0,4.7677
2021-09-24,441.44,444.67,441.21,443.91,417.2934,62094800,454.05,428.86,75790485.0,4.6743
2021-09-27,442.81,444.05,441.9,442.64,416.0995,61371100,454.05,428.86,74997285.0,4.494
2021-09-28,439.69,440.04,432.94,433.72,407.7144,130436300,454.05,428.86,79101230.0,4.8658
2021-09-29,435.19,437.04,433.85,434.45,408.4005,82329200,454.05,428.86,80252680.0,4.7554
2021-09-30,436.02,436.77,428.78,429.14,403.409,140506000,454.05,428.78,84841910.0,4.9865
2021-10-01,430.98,436.03,427.23,434.24,408.2032,129240100,453.63,427.23,89178865.0,5.2589
2021-10-04,433.0,433.96,426.36,428.64,402.939,128570000,452.81,426.36,93248840.0,5.4461
2021-10-05,430.24,435.49,429.39,433.1,407.1315,90682500,452.57,426.36,95199390.0,5.5464
2021-10-06,429.27,435.12,427.54,434.9,408.8236,113032200,452.57,426.36,98041905.0,5.6916
2021-10-07,438.39,441.68,438.2,438.66,412.3582,72437500,451.49,426.36,98765260.0,5.7694
2021-10-08,439.48,439.89,437.19,437.86,411.6061,74557400,448.92,426.36,97995720.0,5.5501
2021-10-11,437.16,440.26,434.62,434.69,408.6262,65233300,448.41,426.36,97070455.0,5.5565
2021-10-12,435.67,436.1,432.78,433.62,407.6204,71181200,448.41,426.36,96719660.0,5.3968
2021-10-13,434.71,436.05,431.54,435.18,409.0868,72974000,448.36,426.36,96428750.0,5.3334
2021-10-14,439.08,442.66,438.58,442.5,415.9679,70236800,445.37,426.36,96051255.0,5.4868
2021-10-15,444.75,446.26,444.09,445.87,419.1358,66260200,446.26,426.36,93443015.0,5.3634
2021-10-18,443.97,447.55,443.27,447.19,420.3767,62213200,447.55,426.36,88231400.0,5.286
2021-10-19,448.92,450.71,448.27,450.64,423.6199,46996800,450.71,426.36,85954935.0,5.1599
2021-10-20,451.13,452.73,451.01,452.41,425.2837,49571600,452.73,426.36,83316010.0,4.9406
2021-10-21,451.77,453.83,451.31,453.59,426.3929,41305400,453.83,426.36,81561480.0,4.7677
2021-10-22,453.13,454.67,451.05,453.12,425.9512,58845100,454.67,426.36,81398995.0,4.6857
2021-10-25,454.28,455.9,452.39,455.55,428.2355,45214500,455.9,426.36,80591165.0,4.6018
2021-10-26,457.2,458.49,455.56,455.96,428.6209,56075100,458.49,426.36,76873105.0,4.4831
2021-10-27,456.45,457.16,453.86,453.94,426.722,72438000,458.49,426.36,76378545.0,4.3986
2021-10-28,455.46,458.4,455.45,458.32,430.8394,51437900,458.49,426.36,71925140.0,4.4029
2021-10-29,455.87,459.56,455.56,459.25,431.7136,70162400,459.56,426.36,68971255.0,4.3742
2021-11-01,460.3,460.7,458.2,460.04,432.4563,48433600,460.7,427.54,64964435.0,4.2403
2021-11-02,460.22,462.23,460.08,461.9,434.2048,48908400,462.23,427.54,62875730.0,4.0938
2021-11-03,461.3,465.15,460.83,464.72,436.8557,52509800,465.15,431.54,59849610.0,4.11
2021-11-04,465.36,467.0,464.99,466.91,438.9143,52847100,467.0,431.54,58870090.0,3.9793
2021-11-05,469.28,470.65,466.92,468.53,440.4372,66390600,470.65,431.54,58461750.0,3.9622
2021-11-08,469.7,470.23,468.2,468.93,440.8132,50405200,470.65,431.54,57720345.0,3.8242
2021-11-09,469.32,469.57,465.88,467.38,439.3562,51149100,470.65,431.54,56718740.0,3.8146
2021-11-10,465.58,467.38,462.04,463.62,435.8216,69429700,470.65,438.58,56541525.0,3.9236
2021-11-11,465.21,465.29,463.75,463.77,435.9626,34848500,470.65,443.27,54772110.0,3.7626
2021-11-12,465.12,467.86,464.11,467.27,439.2527,53466700,470.65,443.27,54132435.0,3.786
2021-11-15,468.64,468.81,466.23,467.43,439.4031,46980500,470.65,448.27,53370800.0,3.6998
2021-11-16,467.15,470.49,467.07,469.28,441.1422,48857500,470.65,451.01,53463835.0,3.6798
2021-11-17,469.0,469.19,467.48,468.14,440.0706,47858300,470.65,451.05,53378170.0,3.5456
2021-11-18,469.24,470.01,466.34,469.73,441.5653,50625600,470.65,451.05,53844180.0,3.5545
2021-11-19,469.61,470.94,468.5,468.89,440.7756,57315600,470.94,452.39,53767705.0,3.4749
2021-11-22,470.89,473.54,467.35,467.57,439.5348,72762000,473.54,453.86,55145080.0,3.6688
