date,open,high,low,close,adj_close,volume,high_20,low_20,vol_sma20,atr14
2020-01-29,6.1848,6.221,6.0985,6.1385,6.1109,258848000,6.4875,5.7533,284774600.0,0.158
2020-01-30,6.0402,6.1588,5.985,6.1452,6.1176,290504000,6.4875,5.7818,287749600.0,0.1592
2020-01-31,6.0992,6.1112,5.8688,5.9107,5.8841,370420000,6.4875,5.7818,294393800.0,0.1675
2020-02-03,5.8925,6.0278,5.8863,6.0083,5.9812,255564000,6.4875,5.7818,296902800.0,0.1657
2020-02-04,6.1508,6.1975,6.1005,6.1782,6.1504,271544000,6.4875,5.8057,297348200.0,0.1674
2020-02-05,6.2997,6.31,6.1852,6.269,6.2408,208220000,6.4875,5.8057,292016400.0,0.1648
2020-02-06,6.3035,6.3562,6.222,6.3562,6.3276,218284000,6.4875,5.8057,289075200.0,0.1626
2020-02-07,6.316,6.3383,6.2642,6.2898,6.2614,189752000,6.4875,5.8057,285807200.0,0.1576
2020-02-10,6.3125,6.575,6.3075,6.5743,6.5447,529608000,6.575,5.8057,296472800.0,0.1667
2020-02-11,6.683,6.8125,6.6207,6.6972,6.6671,638556000,6.8125,5.8057,312408600.0,0.1718
2020-02-12,6.7502,6.82,6.7112,6.8135,6.7828,374644000,6.82,5.8057,313186400.0,0.1683
2020-02-13,6.7552,6.837,6.7277,6.7695,6.739,528016000,6.837,5.8057,326432000.0,0.1641
2020-02-14,7.1815,7.3742,7.15,7.2448,7.2121,1041924000,7.3742,5.8057,364318600.0,0.1956
2020-02-18,7.141,7.4328,7.1215,7.4142,7.3809,620164000,7.4328,5.8057,382637200.0,0.2038
2020-02-19,7.5373,7.8853,7.5373,7.8675,7.8321,694332000,7.8853,5.8057,406458000.0,0.2229
2020-02-20,7.8193,7.908,7.4088,7.7175,7.6828,810052000,7.908,5.8057,434998600.0,0.2427
2020-02-21,7.6048,7.63,7.2665,7.3517,7.3187,768180000,7.908,5.8057,461181800.0,0.2575
2020-02-24,6.7547,7.0468,6.7,6.832,6.8012,856916000,7.908,5.8057,485352000.0,0.2857
2020-02-25,6.9075,6.9697,6.449,6.5512,6.5218,1055496000,7.908,5.8688,514600000.0,0.3025
2020-02-26,6.5515,6.8863,6.55,6.6912,6.6611,747732000,7.908,5.8688,536437800.0,0.3049
2020-02-27,6.3725,6.675,6.2222,6.315,6.2903,906416000,7.908,5.8688,568816200.0,0.3166
2020-02-28,6.0615,6.8115,6.0448,6.7517,6.7254,1133252000,7.908,5.8688,610953600.0,0.3488
2020-03-02,6.9225,6.9398,6.525,6.9107,6.8838,890744000,7.908,5.8863,636969800.0,0.3535
2020-03-03,6.9668,7.0268,6.5615,6.6473,6.6213,652792000,7.908,6.0448,656831200.0,0.3615
2020-03-04,6.755,7.1223,6.68,7.1128,7.085,597408000,7.908,6.0448,673124400.0,0.3696
2020-03-05,6.9125,7.08,6.7875,6.8323,6.8056,540328000,7.908,6.0448,689729800.0,0.3664
2020-03-06,6.652,6.7098,6.45,6.651,6.625,515412000,7.908,6.0448,704586200.0,0.3675
2020-03-09,5.9975,6.485,5.9545,6.136,6.112,614160000,7.908,5.9545,725806600.0,0.391
2020-03-10,6.4135,6.527,6.1498,6.527,6.5015,580648000,7.908,5.9545,728358600.0,0.391
2020-03-11,6.3865,6.415,6.0642,6.1617,6.1377,499964000,7.908,5.9545,721429000.0,0.3962
2020-03-12,5.6365,5.903,5.395,5.4078,5.3866,816540000,7.908,5.395,743523800.0,0.4226
2020-03-13,5.7625,6.0255,5.4903,6.021,5.9975,634836000,7.908,5.395,748864800.0,0.4366
2020-03-16,5.3102,5.6525,4.85,4.91,4.8908,726972000,7.908,4.85,733117200.0,0.489
2020-03-17,5.0227,5.5215,4.775,5.4317,5.4105,833632000,7.908,4.775,743790600.0,0.5074
2020-03-18,5.0025,5.2485,4.517,5.0705,5.0507,874268000,7.908,4.517,752787400.0,0.5365
2020-03-19,5.049,5.4183,4.8348,5.3243,5.3035,765512000,7.63,4.517,750560400.0,0.5399
2020-03-20,5.475,5.758,5.1283,5.1438,5.1237,804636000,7.1223,4.517,752383200.0,0.5463
2020-03-23,5.1427,5.412,4.963,5.3172,5.2965,643876000,7.1223,4.517,741731200.0,0.5393
2020-03-24,5.725,6.3165,5.7013,6.2295,6.2052,1101644000,7.1223,4.517,744038600.0,0.5722
2020-03-25,6.345,6.5455,6.0915,6.1405,6.1165,793432000,7.1223,4.517,746323600.0,0.5637
2020-03-26,6.3485,6.5555,6.25,6.431,6.4059,696108000,7.1223,4.517,735808200.0,0.5531
2020-03-27,6.25,6.578,6.217,6.3183,6.2936,638828000,7.1223,4.517,711087000.0,0.5394
2020-03-30,6.384,6.649,6.3397,6.6398,6.6138,602252000,7.1223,4.517,696662400.0,0.5245
2020-03-31,6.68,6.885,6.4437,6.59,6.5643,949960000,7.1223,4.517,711520800.0,0.5185
2020-04-01,6.3913,6.5382,6.032,6.0767,6.053,656912000,7.08,4.517,714496000.0,0.5214
